params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",54.115803999999116,100,-0.016278173045907892,-0.016594314381270903,-0.01891834570519618,-0.009374999999999996,0.0015824980536081443
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",48.836718000000474,100,-0.01444770837177935,-0.014795782897305737,-0.018421052631578946,-0.009263157894736841,0.0020144578920359723
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",47.22897000000012,100,-0.013918716056861622,-0.014285669449500972,-0.01777292576419214,-0.0075609756097560965,0.00209053463664309
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",48.71830100000079,100,-0.013693157367037847,-0.013891996557659207,-0.018213660245183887,-0.008913043478260867,0.0019201372684980742
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",51.1645890000018,100,-0.01439535089465158,-0.0143646408839779,-0.018297161936560936,-0.00813953488372093,0.002411354834230487
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",81.29231900000013,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",84.31742899999881,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",91.92656299999908,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",88.58814700000039,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",92.51067899999907,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",58.28280300000006,100,-0.015785240305654,-0.01604651162790698,-0.02,-0.009799999999999998,0.0019299748341424447
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",49.475806999998895,100,-0.0145098632559435,-0.014874371859296479,-0.02,-0.009799999999999998,0.002053427222748837
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",48.21488499999941,100,-0.014045854780513513,-0.014380122639791146,-0.017976190476190472,-0.009484536082474224,0.0020090436978962905
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",58.33494099999916,100,-0.01389330063788065,-0.014253475528470765,-0.017976190476190472,-0.007249999999999998,0.00221492232245179
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",60.06053199999951,100,-0.014032537338353072,-0.014456357997341601,-0.018007812499999998,-0.008409090909090906,0.0022362663064739137
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",100.28797499999928,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",89.82229499999994,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",88.64926999999989,100,-0.019999999999999997,-0.02,-0.02,-0.02,3.469446951953614e-18
